accession	BinID	NewContigID	OldContigId	ContigIdMerge	ContigNewLength	ContigOldLength	GC	ProteinID	ProteinGC	ProteinLength	Prokka
GCA_000017945-FLGBHGLA_05410	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_05410	0.122	262	hypothetical protein
GCA_000017945-FLGBHGLA_05420	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_05420	0.096	333	hypothetical protein
GCA_000017945-FLGBHGLA_05430	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_05430	0.136	132	hypothetical protein
GCA_000017945-FLGBHGLA_05440	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_05440	0.079	476	Putative dimethyl sulfoxide reductase membrane subunit C
GCA_000017945-FLGBHGLA_05450	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_05450	0.131	374	Putative dimethyl sulfoxide reductase iron-sulfur subunit B
GCA_000017945-FLGBHGLA_05460	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_05460	0.101	206	hypothetical protein
GCA_000017945-FLGBHGLA_05470	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_05470	0.123	380	Chorismate synthase
GCA_000017945-FLGBHGLA_05480	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_05480	0.11	353	RNA 3'-terminal phosphate cyclase
GCA_000017945-FLGBHGLA_05490	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_05490	0.062	287	hypothetical protein
GCA_000017945-FLGBHGLA_05500	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_05500	0.084	59	hypothetical protein
GCA_000017945-FLGBHGLA_05510	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_05510	0.104	469	Tk-subtilisin
GCA_000017945-FLGBHGLA_05520	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_05520	0.065	690	hypothetical protein
GCA_000017945-FLGBHGLA_05530	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_05530	0.086	255	NAD kinase
GCA_000017945-FLGBHGLA_05540	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_05540	0.069	115	Sirohydrochlorin cobaltochelatase
GCA_000017945-FLGBHGLA_05550	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_05550	0.107	130	hypothetical protein
GCA_000017945-FLGBHGLA_05560	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_05560	0.069	564	hypothetical protein
GCA_000017945-FLGBHGLA_05570	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_05570	0.108	267	Shikimate kinase
GCA_000017945-FLGBHGLA_05580	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_05580	0.096	476	hypothetical protein
GCA_000017945-FLGBHGLA_05590	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_05590	0.081	540	F(420)H(2) dehydrogenase subunit D
GCA_000017945-FLGBHGLA_05600	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_05600	0.083	204	F(420)H(2) dehydrogenase subunit B
GCA_000017945-FLGBHGLA_05610	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_05610	0.098	122	NAD(P)H-quinone oxidoreductase subunit 3, chloroplastic
GCA_000017945-FLGBHGLA_05620	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_05620	0.076	496	F(420)H(2) dehydrogenase subunit M
GCA_000017945-FLGBHGLA_05630	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_05630	0.085	692	F(420)H(2) dehydrogenase subunit L
GCA_000017945-FLGBHGLA_05640	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_05640	0.078	179	Riboflavin kinase
GCA_000017945-FLGBHGLA_05650	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_05650	0.031	63	hypothetical protein
GCA_000017945-FLGBHGLA_05660	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_05660	0.035	56	hypothetical protein
GCA_000017945-FLGBHGLA_05670	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_05670	0.067	104	hypothetical protein
GCA_000017945-FLGBHGLA_05680	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_05680	0.112	195	Trehalose/maltose import ATP-binding protein MalK
GCA_000017945-FLGBHGLA_05690	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_05690	0.075	412	Phenolic acid decarboxylase subunit C
GCA_000017945-FLGBHGLA_05700	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_05700	0.102	186	hypothetical protein
GCA_000017945-FLGBHGLA_05710	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_05710	0.069	172	N-alpha-acetyltransferase
GCA_000017945-FLGBHGLA_05720	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_05720	0.065	400	hypothetical protein
GCA_000017945-FLGBHGLA_05730	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_05730	0.123	364	hypothetical protein
GCA_000017945-FLGBHGLA_05740	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_05740	0.124	217	hypothetical protein
GCA_000017945-FLGBHGLA_05750	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_05750	0.102	321	hypothetical protein
GCA_000017945-FLGBHGLA_05760	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_05760	0.058	85	hypothetical protein
GCA_000017945-FLGBHGLA_05770	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_05770	0.078	254	hypothetical protein
GCA_000017945-FLGBHGLA_05780	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_05780	0.113	265	Thiamine thiazole synthase
GCA_000017945-FLGBHGLA_05790	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_05790	0.098	374	hypothetical protein
GCA_000017945-FLGBHGLA_05800	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_05800	0.078	128	Phosphoribosyl-AMP cyclohydrolase
GCA_000017945-FLGBHGLA_05810	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_05810	0.041	48	hypothetical protein
GCA_000017945-FLGBHGLA_05820	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_05820	0.107	363	7-carboxy-7-deazaguanine synthase
GCA_000017945-FLGBHGLA_05830	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_05830	0.074	147	Universal stress protein
GCA_000017945-FLGBHGLA_05840	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_05840	0.093	43	hypothetical protein
GCA_000017945-FLGBHGLA_05850	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_05850	0.051	290	Iron-sulfur cluster carrier protein
GCA_000017945-FLGBHGLA_05860	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_05860	0.144	236	Isopentenyl phosphate kinase
GCA_000017945-FLGBHGLA_05870	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_05870	0.064	437	hypothetical protein
GCA_000017945-FLGBHGLA_05880	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_05880	0.084	580	Threonine--tRNA ligase
GCA_000017945-FLGBHGLA_05890	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_05890	0.032	62	hypothetical protein
GCA_000017945-FLGBHGLA_05900	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_05900	0.069	430	hypothetical protein
GCA_000017945-FLGBHGLA_05910	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_05910	0.063	610	Amidophosphoribosyltransferase
GCA_000017945-FLGBHGLA_05920	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_05920	0.083	489	3-octaprenyl-4-hydroxybenzoate carboxy-lyase
GCA_000017945-FLGBHGLA_05930	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_05930	0.071	84	hypothetical protein
GCA_000017945-FLGBHGLA_05940	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_05940	0.082	448	hypothetical protein
GCA_000017945-FLGBHGLA_05950	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_05950	0.105	85	hypothetical protein
GCA_000017945-FLGBHGLA_05960	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_05960	0.042	95	DNA-directed RNA polymerase subunit L
GCA_000017945-FLGBHGLA_05970	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_05970	0.049	201	hypothetical protein
GCA_000017945-FLGBHGLA_05980	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_05980	0.104	192	Exosome complex component Csl4
GCA_000017945-FLGBHGLA_05990	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_05990	0.068	147	N-alpha-acetyltransferase
GCA_000017945-FLGBHGLA_06000	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_06000	0.144	145	hypothetical protein
GCA_000017945-FLGBHGLA_06010	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_06010	0.105	313	Protein CysO
GCA_000017945-FLGBHGLA_06020	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_06020	0.075	146	hypothetical protein
GCA_000017945-FLGBHGLA_06030	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_06030	0.085	385	GTPase Obg
GCA_000017945-FLGBHGLA_06040	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_06040	0.108	361	hypothetical protein
GCA_000017945-FLGBHGLA_06050	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_06050	0.083	204	hypothetical protein
GCA_000017945-FLGBHGLA_06060	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_06060	0.111	152	Deoxyuridine 5'-triphosphate nucleotidohydrolase
GCA_000017945-FLGBHGLA_06070	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_06070	0.062	270	Tritrans,polycis-undecaprenyl-diphosphate synthase (GGDP specific)
GCA_000017945-FLGBHGLA_06080	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_06080	0.08	400	Proteasome-activating nucleotidase
GCA_000017945-FLGBHGLA_06090	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_06090	0.064	139	30S ribosomal protein S19
GCA_000017945-FLGBHGLA_06100	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_06100	0.05	159	50S ribosomal protein L22
GCA_000017945-FLGBHGLA_06110	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_06110	0.074	241	30S ribosomal protein S3
GCA_000017945-FLGBHGLA_06120	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_06120	0.041	72	50S ribosomal protein L29
GCA_000017945-FLGBHGLA_06130	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_06130	0.086	92	Ribonuclease P protein component 1
GCA_000017945-FLGBHGLA_06140	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_06140	0.125	135	hypothetical protein
GCA_000017945-FLGBHGLA_06150	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_06150	0.134	186	hypothetical protein
GCA_000017945-FLGBHGLA_06160	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_06160	0.072	512	hypothetical protein
GCA_000017945-FLGBHGLA_06170	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_06170	0.094	401	Allantoinase
GCA_000017945-FLGBHGLA_06180	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_06180	0.118	160	hypothetical protein
GCA_000017945-FLGBHGLA_06190	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_06190	0.057	138	hypothetical protein
GCA_000017945-FLGBHGLA_06200	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_06200	0.079	188	hypothetical protein
GCA_000017945-FLGBHGLA_06210	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_06210	0.101	424	Amidophosphoribosyltransferase
GCA_000017945-FLGBHGLA_06220	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_06220	0.114	505	Polyferredoxin protein MvhB
GCA_000017945-FLGBHGLA_06230	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_06230	0.049	241	hypothetical protein
GCA_000017945-FLGBHGLA_06240	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_06240	0.096	124	Nascent polypeptide-associated complex protein
GCA_000017945-FLGBHGLA_06250	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_06250	0.098	428	Ribonuclease J
GCA_000017945-FLGBHGLA_06260	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_06260	0.011	85	hypothetical protein
GCA_000017945-FLGBHGLA_06270	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_06270	0.093	214	hypothetical protein
GCA_000017945-FLGBHGLA_06280	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_06280	0.038	210	hypothetical protein
GCA_000017945-FLGBHGLA_06290	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_06290	0.103	329	Ketol-acid reductoisomerase (NAD(P)(+))
GCA_000017945-FLGBHGLA_06300	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_06300	0.028	35	hypothetical protein
GCA_000017945-FLGBHGLA_06310	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_06310	0.067	654	hypothetical protein
GCA_000017945-FLGBHGLA_06320	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_06320	0.056	248	DNA polymerase sliding clamp 3
GCA_000017945-FLGBHGLA_06330	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_06330	0.103	135	S-adenosylmethionine decarboxylase proenzyme
GCA_000017945-FLGBHGLA_06340	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_06340	0.053	226	hypothetical protein
GCA_000017945-FLGBHGLA_06350	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_06350	0.06	83	hypothetical protein
GCA_000017945-FLGBHGLA_06360	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_06360	0.066	363	hypothetical protein
GCA_000017945-FLGBHGLA_06370	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_06370	0.088	339	hypothetical protein
GCA_000017945-FLGBHGLA_06380	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_06380	0.106	198	Proteasome subunit beta
GCA_000017945-FLGBHGLA_06390	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_06390	0.101	305	Sulfide dehydrogenase subunit alpha
GCA_000017945-FLGBHGLA_06400	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_06400	0.071	281	hypothetical protein
GCA_000017945-FLGBHGLA_06410	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_06410	0.096	312	tRNA (guanine(10)-N2)-dimethyltransferase
GCA_000017945-FLGBHGLA_06420	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_06420	0.089	235	Iron-sulfur flavoprotein
GCA_000017945-FLGBHGLA_06430	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_06430	0.121	264	[LysW]-aminoadipate/[LysW]-glutamate kinase
GCA_000017945-FLGBHGLA_06440	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_06440	0.088	418	UDP-N-acetyl-D-mannosamine dehydrogenase
GCA_000017945-FLGBHGLA_06450	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_06450	0.072	361	UDP-N-acetylglucosamine 2-epimerase
GCA_000017945-FLGBHGLA_06460	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_06460	0.151	86	hypothetical protein
GCA_000017945-FLGBHGLA_06470	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_06470	0.079	101	hypothetical protein
GCA_000017945-FLGBHGLA_06480	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_06480	0.092	335	hypothetical protein
GCA_000017945-FLGBHGLA_06490	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_06490	0.094	316	hypothetical protein
GCA_000017945-FLGBHGLA_06500	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_06500	0.069	402	hypothetical protein
GCA_000017945-FLGBHGLA_06510	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_06510	0.094	742	NAD-dependent alcohol dehydrogenase
GCA_000017945-FLGBHGLA_06520	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_06520	0.03	97	hypothetical protein
GCA_000017945-FLGBHGLA_06530	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_06530	0.1	389	7,8-dihydro-6-hydroxymethylpterin dimethyltransferase
GCA_000017945-FLGBHGLA_06540	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_06540	0.097	319	putative deoxyhypusine synthase
GCA_000017945-FLGBHGLA_06550	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_06550	0.064	186	GTP cyclohydrolase 1
GCA_000017945-FLGBHGLA_06560	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_06560	0.071	308	Polyamine aminopropyltransferase
GCA_000017945-FLGBHGLA_06570	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_06570	0.104	307	Bis(5'-nucleosyl)-tetraphosphatase, symmetrical
GCA_000017945-FLGBHGLA_06580	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_06580	0.065	400	Argininosuccinate synthase
GCA_000017945-FLGBHGLA_06590	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_06590	0.073	257	hypothetical protein
GCA_000017945-FLGBHGLA_06600	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_06600	0.067	370	GMP synthase [glutamine-hydrolyzing] subunit B
GCA_000017945-FLGBHGLA_06610	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_06610	0.089	280	hypothetical protein
GCA_000017945-FLGBHGLA_06620	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_06620	0.06	413	hypothetical protein
GCA_000017945-FLGBHGLA_06630	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_06630	0.132	332	hypothetical protein
GCA_000017945-FLGBHGLA_06640	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_06640	0.052	306	Quinolinate synthase A
GCA_000017945-FLGBHGLA_06650	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_06650	0.101	187	hypothetical protein
GCA_000017945-FLGBHGLA_06660	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_06660	0.052	323	hypothetical protein
GCA_000017945-FLGBHGLA_06670	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_06670	0.074	135	hypothetical protein
GCA_000017945-FLGBHGLA_06680	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_06680	0.078	547	2-isopropylmalate synthase
GCA_000017945-FLGBHGLA_06690	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_06690	0.055	305	hypothetical protein
GCA_000017945-FLGBHGLA_06700	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_06700	0.041	382	hypothetical protein
GCA_000017945-FLGBHGLA_06710	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_06710	0.052	285	hypothetical protein
GCA_000017945-FLGBHGLA_06720	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_06720	0.103	242	hypothetical protein
GCA_000017945-FLGBHGLA_06730	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_06730	0.083	96	hypothetical protein
GCA_000017945-FLGBHGLA_06740	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_06740	0.081	1132	DNA-directed RNA polymerase subunit B'
GCA_000017945-FLGBHGLA_06750	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_06750	0.048	82	DNA-directed RNA polymerase subunit H
GCA_000017945-FLGBHGLA_06760	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_06760	0.1	327	hypothetical protein
GCA_000017945-FLGBHGLA_06770	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_06770	0.104	201	hypothetical protein
