target name	accession	query name	accession2	E-value_full_sequence	score_full_sequence	bias_full_sequence	E-value_best_first_domain	score_best_first_domain	bias_best_first_domain	exp	reg	clu	ov	env	dom	rep	inc	Description_target
GCA_000017945-FLGBHGLA_11410	-	FAD_binding_3	PF01494.18	3e-17	59.8	0.6	6.9e-07	25.8	0.1	3.1	3	0	0	3	3	3	3	-
GCA_000008085-CALJACFG_02710	-	Ribosomal_L29	PF00831.22	2.4e-17	59.6	6.1	2.7e-17	59.5	6.1	1.0	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_12010	-	LPG_synthase_TM	PF03706.12	4.5e-17	59.5	24.6	4.5e-17	59.5	24.6	1.4	1	1	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_11970	-	TGT_C2	PF14810.5	3.3e-17	59.4	0.0	4.9e-17	58.8	0.0	1.2	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_03640	-	CBFD_NFYB_HMF	PF00808.22	3.9e-17	59.3	1.1	4.4e-17	59.1	1.1	1.0	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_03820	-	MMR_HSR1	PF01926.22	4.1e-17	59.3	0.1	1.5e-15	54.3	0.0	2.2	2	0	0	2	2	2	1	-
GCA_000008085-CALJACFG_03580	-	HSP20	PF00011.20	4e-17	59.2	0.1	4.8e-17	59.0	0.1	1.1	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_01880	-	RNA_pol_L_2	PF13656.5	3.1e-17	59.1	0.1	4.2e-17	58.7	0.1	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_00510	-	CitG	PF01874.15	6e-17	59.1	0.1	8.3e-15	52.1	0.1	2.8	1	1	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_09030	-	DUF2201_N	PF13203.5	5.8e-17	59.1	0.0	1e-16	58.3	0.0	1.3	1	1	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_01890	-	RNA_pol_N	PF01194.16	6.5e-17	58.6	0.0	7.2e-17	58.4	0.0	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_06130	-	UPF0086	PF01868.15	4.9e-17	58.6	0.1	5.5e-17	58.5	0.1	1.0	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_11120	-	ATP-synt_F	PF01990.16	7.5e-17	58.4	0.1	8.5e-17	58.3	0.1	1.0	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_00390	-	Cren7	PF11520.7	6e-17	58.3	0.4	6.5e-17	58.2	0.4	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_05150	-	DUF1028	PF06267.11	1.1e-16	58.2	0.0	1.3e-16	58.0	0.0	1.0	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_11110	-	vATP-synt_E	PF01991.17	8e-17	58.2	19.3	1e-16	57.9	19.3	1.0	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_12900	-	RNA_ligase	PF09414.9	1.4e-16	58.2	0.0	2.2e-16	57.5	0.0	1.3	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_02770	-	T2SSF	PF00482.22	9.4e-17	58.1	0.5	9.4e-17	58.1	0.5	2.7	4	0	0	4	4	4	1	-
GCA_000017945-FLGBHGLA_05450	-	Fer4_11	PF13247.5	1.1e-16	57.8	13.1	2.7e-12	43.6	6.1	3.4	2	2	2	4	4	4	2	-
GCA_000017945-FLGBHGLA_10070	-	ResIII	PF04851.14	1.6e-16	57.8	0.0	2.8e-16	56.9	0.0	1.4	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_01330	-	DUF123	PF01986.15	1.4e-16	57.7	0.0	1.9e-16	57.3	0.0	1.2	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_02990	-	DUF167	PF02594.15	1.1e-16	57.7	0.2	1.1e-16	57.6	0.2	1.0	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_04490	-	AAA	PF00004.28	1.9e-16	57.7	0.0	4.1e-16	56.6	0.0	1.6	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_00660	-	Lactamase_B_2	PF12706.6	1.5e-16	57.5	0.0	7.1e-15	52.0	0.0	2.1	1	1	0	1	1	1	1	-
GCA_000008085-CALJACFG_01180	-	TGS	PF02824.20	1.2e-16	57.4	0.1	2.4e-16	56.5	0.1	1.5	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_00200	-	DevR	PF01905.15	1.6e-16	57.2	0.1	2.1e-14	50.2	0.1	2.2	1	1	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_03060	-	MFS_1	PF07690.15	1.5e-16	57.2	33.7	1.5e-16	57.2	33.7	1.9	1	1	1	2	2	2	1	-
GCA_000017945-FLGBHGLA_03820	-	ACP_syn_III_C	PF08541.9	1.7e-16	57.2	0.0	9.7e-16	54.7	0.0	2.1	2	1	0	2	2	2	1	-
GCA_000017945-FLGBHGLA_14870	-	YdjM	PF04307.13	1.4e-16	57.2	9.0	1.4e-15	54.0	9.0	1.9	1	1	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_05090	-	HTH_24	PF13412.5	1.1e-16	57.1	0.2	2.2e-16	56.2	0.2	1.5	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_08800	-	PCNA_N	PF00705.17	1.6e-16	57.1	0.0	2.4e-16	56.5	0.0	1.3	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_08140	-	Radical_SAM	PF04055.20	3.4e-16	57.0	0.1	1.8e-14	51.4	0.0	2.1	1	1	1	2	2	2	1	-
GCA_000017945-FLGBHGLA_04840	-	ABC_tran	PF00005.26	3.6e-16	56.9	0.0	4.6e-16	56.5	0.0	1.2	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_02850	-	SepF	PF04472.11	2.4e-16	56.8	0.1	3.3e-16	56.3	0.1	1.2	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_04930	-	FtsX	PF02687.20	2.9e-16	56.7	0.8	2.9e-16	56.7	0.8	3.1	3	1	0	3	3	3	1	-
GCA_000017945-FLGBHGLA_00300	-	GATase	PF00117.27	3.2e-16	56.6	0.0	3.6e-16	56.4	0.0	1.1	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_03990	-	Metallophos	PF00149.27	6e-16	56.5	0.9	1e-15	55.7	0.9	1.4	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_02450	-	Hydrolase	PF00702.25	5.1e-16	56.5	0.1	4.9e-14	50.0	0.0	2.1	1	1	1	2	2	2	2	-
GCA_000017945-FLGBHGLA_10570	-	AsnC_trans_reg	PF01037.20	2.3e-16	56.5	0.1	2.4e-16	56.4	0.1	1.0	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_00520	-	FAD_binding_6	PF00970.23	3.3e-16	56.4	0.0	5.2e-16	55.8	0.0	1.3	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_05500	-	ATP_bind_3	PF01171.19	3.9e-16	56.3	0.0	2.4e-15	53.7	0.0	2.0	1	1	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_03010	-	Trm112p	PF03966.15	4e-16	56.3	1.3	6.1e-16	55.8	1.3	1.3	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_07250	-	Fe_dep_repress	PF01325.18	3.2e-16	56.3	0.6	7e-16	55.2	0.1	1.8	2	0	0	2	2	2	1	-
GCA_000017945-FLGBHGLA_00990	-	Glyco_trans_4_4	PF13579.5	6.3e-16	56.2	0.3	1.7e-15	54.8	0.3	1.8	2	0	0	2	2	2	1	-
GCA_000017945-FLGBHGLA_05960	-	RNA_pol_L_2	PF13656.5	2.9e-16	56.0	0.0	3.6e-16	55.7	0.0	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_07860	-	DUF402	PF04167.12	4e-16	55.9	3.7	7.1e-16	55.2	1.0	2.7	3	0	0	3	3	3	1	-
GCA_000008085-CALJACFG_03800	-	Ribosomal_L31e	PF01198.18	4.8e-16	55.8	1.8	5.5e-16	55.6	1.8	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_07290	-	HTH_AsnC-type	PF13404.5	3.4e-16	55.8	0.5	3.4e-16	55.8	0.5	1.7	2	0	0	2	2	2	1	-
GCA_000008085-CALJACFG_03180	-	TGT_C2	PF14810.5	4.7e-16	55.7	0.0	7e-16	55.1	0.0	1.3	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_04950	-	Metallophos	PF00149.27	1e-15	55.7	3.0	1.8e-15	54.9	3.0	1.4	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_03590	-	DJ-1_PfpI	PF01965.23	6.2e-16	55.6	0.0	1e-15	54.9	0.0	1.3	1	1	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_02490	-	KH_2	PF07650.16	4.1e-16	55.6	1.8	3.3e-10	36.6	0.0	2.1	1	1	0	2	2	2	2	-
GCA_000008085-CALJACFG_03530	-	Ribosomal_L24e	PF01246.19	5.7e-16	55.5	2.1	6.1e-16	55.4	2.1	1.1	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_03980	-	Radical_SAM	PF04055.20	9.9e-16	55.5	0.0	1.4e-15	55.0	0.0	1.3	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_07590	-	NurA	PF09376.9	8.9e-16	55.2	0.1	7e-15	52.3	0.1	2.0	1	1	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_09770	-	CTP_transf_like	PF01467.25	9.9e-16	55.2	0.0	1.6e-15	54.5	0.0	1.3	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_10760	-	Amidohydro_1	PF01979.19	8e-16	55.2	0.2	1.8e-12	44.1	0.1	2.2	1	1	0	2	2	2	2	-
GCA_000008085-CALJACFG_00250	-	Peptidase_M16_C	PF05193.20	1.1e-15	55.1	0.5	2.2e-15	54.1	0.5	1.5	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_02280	-	EF1_GNE	PF00736.18	7.1e-16	55.1	0.3	8.5e-16	54.9	0.3	1.0	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_04940	-	NPCBM_assoc	PF10633.8	8e-16	55.1	4.5	0.00019	18.6	0.0	7.0	5	2	0	5	5	5	5	-
GCA_000008085-CALJACFG_01500	-	HTH_3	PF01381.21	9.1e-16	54.7	1.4	1.3e-15	54.1	0.5	1.8	1	1	1	2	2	2	1	-
GCA_000017945-FLGBHGLA_01950	-	Ribosomal_S25	PF03297.14	1.1e-15	54.7	1.2	1.4e-15	54.3	1.2	1.2	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_00780	-	ABC_tran	PF00005.26	1.9e-15	54.6	0.0	1.2e-14	52.0	0.0	2.0	1	1	0	1	1	1	1	-
GCA_000008085-CALJACFG_02200	-	HIT	PF01230.22	1.8e-15	54.5	0.0	2.8e-15	53.8	0.0	1.3	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_00240	-	Peptidase_M16	PF00675.19	1.6e-15	54.4	0.1	1.8e-15	54.1	0.1	1.0	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_14530	-	PAPS_reduct	PF01507.18	1.7e-15	54.4	0.0	2.7e-15	53.8	0.0	1.3	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_01810	-	MacB_PCD	PF12704.6	2.4e-15	54.3	0.0	2.4e-15	54.3	0.0	3.2	4	0	0	4	4	4	1	-
GCA_000017945-FLGBHGLA_04040	-	Radical_SAM	PF04055.20	2.4e-15	54.3	0.1	8.2e-15	52.5	0.1	1.8	1	1	0	1	1	1	1	-
GCA_000008085-CALJACFG_05750	-	Peptidase_M50	PF02163.21	1.4e-15	54.2	1.2	1.6e-13	47.5	1.2	2.9	1	1	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_07830	-	GHMP_kinases_N	PF00288.25	1.4e-15	54.2	0.3	1.4e-15	54.2	0.3	2.4	2	0	0	2	2	2	1	-
GCA_000017945-FLGBHGLA_14250	-	Fer4_21	PF14697.5	1.3e-15	54.2	15.7	1.1e-08	32.0	3.6	2.6	2	0	0	2	2	2	2	-
GCA_000017945-FLGBHGLA_02320	-	Fer4_14	PF13394.5	1.9e-15	54.0	0.0	3.1e-15	53.3	0.0	1.4	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_04550	-	DEAD	PF00270.28	2.1e-15	53.9	0.1	2e-13	47.4	0.0	2.9	2	1	0	2	2	2	1	-
GCA_000017945-FLGBHGLA_04890	-	AMP-binding_C_2	PF14535.5	1.9e-15	53.9	0.0	3.5e-15	53.1	0.0	1.4	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_02370	-	HTH_AsnC-type	PF13404.5	1.7e-15	53.6	0.2	3e-15	52.8	0.2	1.4	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_02270	-	dUTPase	PF00692.18	2e-15	53.6	0.0	2.7e-15	53.2	0.0	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_09160	-	Lon_C	PF05362.12	2.4e-15	53.6	0.4	3.8e-15	52.9	0.4	1.3	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_00900	-	CBS	PF00571.27	3e-15	53.4	4.2	4.1e-08	30.5	0.8	3.4	3	0	0	3	3	3	2	-
GCA_000008085-CALJACFG_01170	-	RNase_PH	PF01138.20	4.2e-15	53.4	0.0	7.6e-15	52.5	0.0	1.4	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_06960	-	Pyr_redox_2	PF07992.13	2.6e-15	53.4	0.0	3.8e-15	52.8	0.0	1.2	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_12460	-	GHMP_kinases_N	PF00288.25	2.8e-15	53.3	3.9	2.8e-15	53.3	3.9	1.8	2	0	0	2	2	2	1	-
GCA_000008085-CALJACFG_03890	-	Fer4_13	PF13370.5	3.9e-15	53.1	3.2	4.9e-15	52.8	3.2	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_13730	-	PEMT	PF04191.12	4.1e-15	53.1	0.0	5.6e-15	52.6	0.0	1.2	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_02490	-	Metallophos	PF00149.27	7.1e-15	53.0	2.4	1.5e-14	51.9	2.4	1.5	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_06950	-	DUF1641	PF07849.10	2.9e-15	52.9	4.9	5.7e-15	51.9	2.4	2.6	2	1	1	3	3	3	1	-
GCA_000017945-FLGBHGLA_07720	-	Meth_synt_1	PF08267.11	4.6e-15	52.9	0.0	3.2e-12	43.5	0.1	2.1	2	0	0	2	2	2	2	-
GCA_000017945-FLGBHGLA_12110	-	Prefoldin	PF02996.16	3.6e-15	52.9	9.6	5.5e-15	52.3	9.6	1.3	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_14730	-	HTH_34	PF13601.5	4e-15	52.8	0.0	5.3e-15	52.4	0.0	1.2	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_01860	-	Ribosomal_L7Ae	PF01248.25	2.9e-15	52.7	0.3	3.4e-15	52.5	0.3	1.0	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_00610	-	Metallophos_2	PF12850.6	6.2e-15	52.7	0.0	1.2e-14	51.8	0.0	1.5	1	1	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_12300	-	CRS1_YhbY	PF01985.20	4.2e-15	52.7	4.1	5.2e-15	52.4	4.1	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_04540	-	SQHop_cyclase_C	PF13243.5	4.4e-15	52.5	1.0	0.00014	18.0	0.0	3.7	2	2	1	3	3	3	3	-
GCA_000017945-FLGBHGLA_05410	-	Metallophos_3	PF14582.5	4.8e-15	52.5	0.0	4.8e-10	36.1	0.0	3.0	3	0	0	3	3	3	2	-
GCA_000008085-CALJACFG_03280	-	DCD	PF06559.10	4.4e-15	52.3	0.0	1.6e-14	50.4	0.0	1.7	1	1	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_01220	-	AsnC_trans_reg	PF01037.20	4.9e-15	52.2	0.3	1.4e-14	50.7	0.1	1.9	2	0	0	2	2	2	1	-
GCA_000017945-FLGBHGLA_03500	-	Pyr_redox_2	PF07992.13	5.7e-15	52.2	1.4	1.1e-05	21.8	0.1	3.2	3	0	0	3	3	3	3	-
GCA_000008085-CALJACFG_00550	-	PsiE	PF06146.11	9.1e-15	51.8	5.1	9.1e-15	51.8	5.1	2.1	2	0	0	2	2	2	1	-
GCA_000008085-CALJACFG_03540	-	HAD_2	PF13419.5	1.3e-14	51.7	1.7	1.2e-11	42.0	0.2	2.1	1	1	1	2	2	2	2	-
GCA_000017945-FLGBHGLA_12960	-	Fer4	PF00037.26	5.6e-15	51.5	16.8	1.5e-08	31.2	4.5	2.3	2	0	0	2	2	2	2	-
GCA_000017945-FLGBHGLA_05110	-	MTHFR	PF02219.16	1.1e-14	51.4	0.0	1.8e-14	50.7	0.0	1.3	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_00400	-	LSM	PF01423.21	8.1e-15	51.3	0.1	1e-14	50.9	0.1	1.2	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_03660	-	FeS_assembly_P	PF01883.18	1.2e-14	51.2	0.0	2.4e-14	50.3	0.0	1.5	1	1	1	2	2	2	1	-
GCA_000017945-FLGBHGLA_07300	-	ATP_bind_3	PF01171.19	1.7e-14	51.0	0.0	2.5e-14	50.4	0.0	1.2	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_08850	-	PadR	PF03551.13	1.3e-14	50.9	0.0	3.3e-14	49.6	0.0	1.7	1	1	0	1	1	1	1	-
GCA_000008085-CALJACFG_02910	-	ATP_bind_3	PF01171.19	1.9e-14	50.8	0.0	2.9e-14	50.2	0.0	1.3	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_06250	-	RMMBL	PF07521.11	1.3e-14	50.8	0.1	2.6e-14	49.9	0.1	1.5	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_03370	-	Radical_SAM	PF04055.20	3.3e-14	50.6	0.0	6.5e-14	49.6	0.0	1.5	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_05040	-	Ribosomal_S3_C	PF00189.19	2.5e-14	50.5	0.8	4.7e-14	49.6	0.8	1.5	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_10730	-	PHP_C	PF13263.5	1.6e-14	50.4	0.1	2.9e-14	49.6	0.1	1.4	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_13600	-	tRNA_bind	PF01588.19	2.3e-14	50.3	0.0	3.3e-14	49.7	0.0	1.3	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_14590	-	Ribosomal_S14	PF00253.20	1.9e-14	50.2	6.1	2.2e-14	50.0	6.1	1.0	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_04400	-	TP_methylase	PF00590.19	5.1e-14	49.7	0.0	6.5e-14	49.3	0.0	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_01870	-	Ribosomal_L13	PF00572.17	4.6e-14	49.7	1.6	2.2e-11	41.1	1.6	2.4	1	1	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_11800	-	Oxidored_q3	PF00499.19	3.8e-14	49.6	13.4	5.1e-14	49.2	13.4	1.2	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_02400	-	Spt4	PF06093.12	4.2e-14	49.4	0.2	5.3e-14	49.1	0.2	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_05850	-	CbiA	PF01656.22	5.6e-14	49.3	0.0	2.4e-13	47.2	0.0	1.9	1	1	0	1	1	1	1	-
GCA_000008085-CALJACFG_04210	-	PPDK_N	PF01326.18	5.3e-14	49.1	0.2	4e-05	20.0	0.0	3.2	1	1	1	3	3	3	3	-
GCA_000017945-FLGBHGLA_06720	-	Hydrolase_like	PF13242.5	5.2e-14	49.1	0.6	1.6e-13	47.5	0.1	2.0	2	0	0	2	2	2	1	-
GCA_000017945-FLGBHGLA_11250	-	Ribosomal_L35Ae	PF01247.17	5.6e-14	49.1	0.2	5.1e-13	46.0	0.2	1.9	1	1	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_12430	-	CbiA	PF01656.22	6.4e-14	49.1	0.0	1e-13	48.5	0.0	1.3	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_03500	-	NurA	PF09376.9	7e-14	49.0	2.1	9.5e-14	48.6	2.1	1.1	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_05430	-	Prefoldin_2	PF01920.19	5.4e-14	49.0	13.0	6.3e-14	48.8	13.0	1.0	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_05030	-	Radical_SAM	PF04055.20	9.8e-14	49.0	0.0	1.8e-13	48.2	0.0	1.5	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_00600	-	T2SSE	PF00437.19	5e-14	48.9	0.4	3.2e-13	46.3	0.2	2.2	3	0	0	3	3	3	1	-
GCA_000008085-CALJACFG_02980	-	CBFD_NFYB_HMF	PF00808.22	6.9e-14	48.9	2.5	8.7e-14	48.6	2.5	1.2	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_03340	-	Ribosomal_S17e	PF00833.17	6.8e-14	48.9	0.5	7.8e-14	48.8	0.5	1.0	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_06020	-	V4R	PF02830.17	5.8e-14	48.9	0.0	1.1e-13	48.0	0.0	1.4	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_07450	-	AAA_31	PF13614.5	7.6e-14	48.9	0.0	2.9e-13	47.1	0.0	1.7	1	1	0	2	2	2	1	-
GCA_000017945-FLGBHGLA_01690	-	MMR_HSR1	PF01926.22	7.6e-14	48.8	0.0	5.5e-11	39.5	0.0	2.2	2	0	0	2	2	2	2	-
GCA_000017945-FLGBHGLA_02730	-	Ribosomal_S27	PF01599.18	6.8e-14	48.8	0.8	8.4e-14	48.5	0.8	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_06810	-	RHH_1	PF01402.20	4.7e-14	48.8	1.0	4.7e-14	48.8	1.0	1.8	2	0	0	2	2	2	1	-
GCA_000017945-FLGBHGLA_14240	-	Fer4_5	PF12801.6	6.2e-14	48.7	17.6	3.5e-10	36.7	0.6	4.4	4	0	0	4	4	4	3	-
GCA_000017945-FLGBHGLA_06320	-	PCNA_N	PF00705.17	7.1e-14	48.6	0.0	1.6e-13	47.4	0.0	1.6	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_04750	-	V4R	PF02830.17	8e-14	48.4	0.1	1.2e-13	47.8	0.1	1.3	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_14510	-	HIT	PF01230.22	1.4e-13	48.4	0.0	2.3e-13	47.7	0.0	1.2	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_03530	-	MttA_Hcf106	PF02416.15	5.6e-14	48.2	4.9	1.1e-13	47.2	4.9	1.8	1	1	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_06840	-	PIN_6	PF17146.3	1.4e-13	48.2	0.0	2e-13	47.7	0.0	1.2	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_12700	-	His_Phos_1	PF00300.21	1.2e-13	48.2	0.0	1.4e-13	48.0	0.0	1.2	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_02190	-	tRNA-synt_2c	PF01411.18	7e-14	48.1	3.1	7e-14	48.1	3.1	1.9	1	1	1	2	2	2	1	-
GCA_000017945-FLGBHGLA_11790	-	Fer4	PF00037.26	7.4e-14	47.9	17.1	4.5e-09	32.8	6.5	2.3	2	0	0	2	2	2	2	-
GCA_000017945-FLGBHGLA_13760	-	Methyltr_RsmB-F	PF01189.16	1.4e-13	47.9	0.0	6.5e-12	42.4	0.0	2.1	1	1	0	1	1	1	1	-
GCA_000008085-CALJACFG_04470	-	CRS1_YhbY	PF01985.20	1.4e-13	47.8	2.6	1.8e-13	47.5	2.6	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_08660	-	HTH_AsnC-type	PF13404.5	1.1e-13	47.7	0.0	1.3e-09	34.7	0.0	2.7	2	0	0	2	2	2	2	-
GCA_000017945-FLGBHGLA_01030	-	CCG	PF02754.15	1.8e-13	47.5	0.1	4.6e-13	46.2	0.1	1.7	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_04260	-	Alba	PF01918.20	1.3e-13	47.5	0.9	1.6e-13	47.2	0.9	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_00530	-	CDP-OH_P_transf	PF01066.20	2.8e-13	47.4	0.8	2.8e-13	47.4	0.8	2.6	2	1	0	2	2	2	1	-
GCA_000017945-FLGBHGLA_06700	-	TrkA_C	PF02080.20	1.6e-13	47.2	0.9	3.2e-09	33.5	2.1	2.3	2	0	0	2	2	2	2	-
GCA_000017945-FLGBHGLA_08400	-	DHHA1	PF02272.18	3.4e-13	47.2	0.2	1.3e-12	45.3	0.1	1.9	2	0	0	2	2	2	1	-
GCA_000017945-FLGBHGLA_11570	-	TFIIE_alpha	PF02002.16	1.9e-13	47.1	5.4	1.9e-13	47.1	5.4	2.0	2	0	0	2	2	2	1	-
GCA_000017945-FLGBHGLA_12440	-	Auto_anti-p27	PF06677.11	2.2e-13	47.1	0.2	3.2e-13	46.6	0.2	1.3	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_01200	-	HD	PF01966.21	3.1e-13	47.0	0.2	1.6e-12	44.7	0.0	2.2	2	0	0	2	2	2	1	-
GCA_000017945-FLGBHGLA_03840	-	OB_aCoA_assoc	PF01796.16	2.2e-13	47.0	0.0	3.2e-13	46.5	0.0	1.3	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_02690	-	tRNA_int_endo	PF01974.16	2.6e-13	46.9	0.1	3.8e-13	46.3	0.1	1.3	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_04740	-	RNA_pol_A_bac	PF01000.25	3.5e-13	46.9	0.1	3.1e-12	43.8	0.1	2.2	1	1	0	1	1	1	1	-
GCA_000008085-CALJACFG_05570	-	YdjM	PF04307.13	2.3e-13	46.8	6.6	1.7e-12	43.9	6.6	1.9	1	1	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_04350	-	Elf1	PF05129.12	2.8e-13	46.7	0.1	3.5e-13	46.4	0.1	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_02810	-	Metallophos	PF00149.27	6.3e-13	46.6	0.0	1.2e-12	45.7	0.0	1.5	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_00220	-	DEAD	PF00270.28	3.8e-13	46.5	0.1	7.3e-11	39.1	0.0	2.6	2	0	0	2	2	2	1	-
GCA_000008085-CALJACFG_05680	-	PCNA_C	PF02747.14	4.6e-13	46.4	1.1	2.6e-12	44.0	0.1	2.3	2	1	0	2	2	2	1	-
GCA_000008085-CALJACFG_00130	-	Radical_SAM	PF04055.20	6.6e-13	46.3	0.0	1.3e-12	45.4	0.0	1.5	1	1	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_05570	-	GHMP_kinases_N	PF00288.25	4.2e-13	46.3	0.7	4.2e-13	46.3	0.7	1.8	2	0	0	2	2	2	1	-
GCA_000017945-FLGBHGLA_00190	-	ASCH	PF04266.13	6.3e-13	46.2	0.1	8.8e-13	45.8	0.1	1.2	1	0	0	1	1	1	1	-
