GCA_000017945-FLGBHGLA_06290	IPR013023; IPR000506; IPR036291; IPR008927; IPR013116; IPR014359	Ketol-acid reductoisomerase; Ketol-acid reductoisomerase, C-terminal; NAD(P)-binding domain superfamily; 6-phosphogluconate dehydrogenase-like, C-terminal domain superfamily; Ketol-acid reductoisomerase, N-terminal; Ketol-acid reductoisomerase, prokaryotic	PF07991; PF01450	Acetohydroxy acid isomeroreductase, NADPH-binding domain; Acetohydroxy acid isomeroreductase, catalytic domain	GO:0009082|GO:0016491|GO:0055114; GO:0004455|GO:0009082|GO:0055114; GO:0055114; GO:0004455|GO:0009082|GO:0055114; GO:0009082|GO:0016491|GO:0055114; GO:0009082|GO:0016491|GO:0055114; GO:0004455|GO:0009082|GO:0050661|GO:0055114; GO:0004455|GO:0009082|GO:0050661|GO:0055114	-
GCA_000017945-FLGBHGLA_06300	-	-	-	-	-	-
GCA_000017945-FLGBHGLA_06310	IPR002490	V-type  ATPase, V0 complex, 116kDa subunit family	PF01496	V-type ATPase 116kDa subunit family	GO:0015078|GO:0015991|GO:0033179; GO:0015078|GO:0015991|GO:0033179; GO:0015078|GO:0015991|GO:0033179; GO:0015078|GO:0015991|GO:0033179	-
GCA_000017945-FLGBHGLA_06320	IPR022649; IPR022648; IPR000730	Proliferating cell nuclear antigen, PCNA, C-terminal; Proliferating cell nuclear antigen, PCNA, N-terminal; Proliferating cell nuclear antigen, PCNA	PF02747; PF00705	Proliferating cell nuclear antigen, C-terminal domain; Proliferating cell nuclear antigen, N-terminal domain	GO:0003677|GO:0006275; GO:0003677|GO:0006275; GO:0003677|GO:0006275|GO:0030337; GO:0003677|GO:0006275|GO:0030337; GO:0003677|GO:0006275|GO:0030337; GO:0003677|GO:0006275|GO:0030337; GO:0003677|GO:0006275|GO:0030337; GO:0003677|GO:0006275|GO:0030337	-
GCA_000017945-FLGBHGLA_06330	IPR016067; IPR003826; IPR017716	S-adenosylmethionine decarboxylase, core; S-adenosylmethionine decarboxylase family, prokaryotic; S-adenosylmethionine decarboxylase proenzyme	PF02675	S-adenosylmethionine decarboxylase	GO:0004014|GO:0008295; GO:0004014|GO:0008295; GO:0004014|GO:0008295; GO:0004014|GO:0008295; GO:0004014|GO:0008295	-
GCA_000017945-FLGBHGLA_06340	-	-	-	-	-	-
GCA_000017945-FLGBHGLA_06350	-	-	-	-	-	-
GCA_000017945-FLGBHGLA_06360	IPR036739; IPR006667	SLC41 divalent cation transporters, integral membrane domain superfamily; SLC41 divalent cation transporters, integral membrane domain	PF01769	Divalent cation transporter	GO:0006812|GO:0008324; GO:0006812|GO:0008324; GO:0006812|GO:0008324; GO:0006812|GO:0008324	-
GCA_000017945-FLGBHGLA_06370	IPR001279; IPR036866	Metallo-beta-lactamase; Ribonuclease Z/Hydroxyacylglutathione hydrolase-like	PF12706	Beta-lactamase superfamily domain	-	-
GCA_000017945-FLGBHGLA_06380	IPR016050; IPR019983; IPR029055; IPR000243; IPR001353; IPR023333	Proteasome beta-type subunit, conserved site; Peptidase T1A, proteasome beta-subunit, archaeal; Nucleophile aminohydrolases, N-terminal; Peptidase T1A, proteasome beta-subunit; Proteasome, subunit alpha/beta; Proteasome B-type subunit	PF00227	Proteasome subunit	GO:0004175|GO:0005839|GO:0051603; GO:0004175|GO:0005839|GO:0051603; GO:0004175|GO:0005839|GO:0051603; GO:0004175|GO:0005839|GO:0051603; GO:0004175|GO:0005839|GO:0051603; GO:0004175|GO:0005839|GO:0051603; GO:0004298|GO:0005839|GO:0051603; GO:0004175|GO:0005839|GO:0051603; GO:0004298; GO:0004175|GO:0005839|GO:0051603	-
GCA_000017945-FLGBHGLA_06390	IPR022890; IPR036188; IPR000103; IPR023753	Ferredoxin--NADP reductase, type 2; FAD/NAD(P)-binding domain superfamily; Pyridine nucleotide-disulphide oxidoreductase, class-II; FAD/NAD(P)-binding domain	PF07992	Pyridine nucleotide-disulphide oxidoreductase	GO:0004324|GO:0055114; GO:0016491|GO:0055114; GO:0016491|GO:0055114; GO:0016491|GO:0055114; GO:0016491|GO:0055114; GO:0016491|GO:0055114; GO:0016491|GO:0055114; GO:0016491|GO:0055114	-
GCA_000017945-FLGBHGLA_06400	-	-	-	-	-	-
GCA_000017945-FLGBHGLA_06410	IPR029063; IPR000241; IPR002052	S-adenosyl-L-methionine-dependent methyltransferase; Putative RNA methylase domain; DNA methylase, N-6 adenine-specific, conserved site	PF01170	Putative RNA methylase family UPF0020	GO:0003676|GO:0008168|GO:0032259	-
GCA_000017945-FLGBHGLA_06420	IPR029039; IPR005025	Flavoprotein-like superfamily; NADPH-dependent FMN reductase-like	PF03358	NADPH-dependent FMN reductase	GO:0016491	-
GCA_000017945-FLGBHGLA_06430	IPR036393; IPR037529; IPR001048; IPR004662	Acetylglutamate kinase-like superfamily; [LysW]-aminoadipate/[LysW]-glutamate kinase; Aspartate/glutamate/uridylate kinase; Acetylglutamate kinase family	PF00696	Amino acid kinase family	GO:0016301; GO:0005737; GO:0005737	-
GCA_000017945-FLGBHGLA_06440	IPR001732; IPR008927; IPR028359; IPR017476; IPR036291; IPR036220; IPR014027; IPR014026	UDP-glucose/GDP-mannose dehydrogenase, N-terminal; 6-phosphogluconate dehydrogenase-like, C-terminal domain superfamily; UDP-N-acetyl-D-mannosamine/glucosamine dehydrogenase; UDP-glucose/GDP-mannose dehydrogenase; NAD(P)-binding domain superfamily; UDP-glucose/GDP-mannose dehydrogenase, C-terminal domain superfamily; UDP-glucose/GDP-mannose dehydrogenase, C-terminal; UDP-glucose/GDP-mannose dehydrogenase, dimerisation	PF03721; PF03720; PF00984	UDP-glucose/GDP-mannose dehydrogenase family, NAD binding domain; UDP-glucose/GDP-mannose dehydrogenase family, UDP binding domain; UDP-glucose/GDP-mannose dehydrogenase family, central domain	GO:0016616|GO:0051287|GO:0055114; GO:0055114; GO:0000271|GO:0016628|GO:0055114; GO:0016616|GO:0055114; GO:0016616|GO:0051287|GO:0055114; GO:0016616|GO:0055114; GO:0016616|GO:0051287|GO:0055114; GO:0016616|GO:0051287|GO:0055114	-
GCA_000017945-FLGBHGLA_06450	IPR003331; IPR029767	UDP-N-acetylglucosamine 2-epimerase domain; UDP-N-acetylglucosamine 2-epimerase WecB-like	PF02350	UDP-N-acetylglucosamine 2-epimerase	GO:0008761; GO:0008761	-
GCA_000017945-FLGBHGLA_06460	IPR023811	Conserved hypothetical protein CHP04076	-	-	-	-
GCA_000017945-FLGBHGLA_06470	-	-	-	-	-	-
GCA_000017945-FLGBHGLA_06480	-	-	PF13692	Glycosyl transferases group 1	-	-
GCA_000017945-FLGBHGLA_06490	-	-	-	-	-	-
GCA_000017945-FLGBHGLA_06500	IPR008930	Terpenoid cyclases/protein prenyltransferase alpha-alpha toroid	-	-	-	-
GCA_000017945-FLGBHGLA_06510	IPR013149; IPR020843; IPR036291; IPR011032; IPR000683	Alcohol dehydrogenase, C-terminal; Polyketide synthase, enoylreductase domain; NAD(P)-binding domain superfamily; GroES-like superfamily; Oxidoreductase, N-terminal	PF00107; PF01408	Zinc-binding dehydrogenase; Oxidoreductase family, NAD-binding Rossmann fold	GO:0055114; GO:0016491; GO:0016491	-
GCA_000017945-FLGBHGLA_06520	-	-	-	-	-	-
GCA_000017945-FLGBHGLA_06530	IPR007197; IPR006638; IPR023885; IPR013785; IPR034481; IPR034395; IPR017200	Radical SAM; Elp3/MiaB/NifB; 4Fe4S-binding SPASM domain; Aldolase-type TIM barrel; Main SPASM domain-containing; SPASM/twitch domain-containing; Coenzyme PQQ synthesis protein E	PF13186; PF13353; PF04055	Iron-sulfur cluster-binding domain; 4Fe-4S single cluster domain; Radical SAM superfamily	GO:0003824|GO:0051536; GO:0003824|GO:0051536; GO:0003824; GO:0003824|GO:0051536	-
GCA_000017945-FLGBHGLA_06540	IPR022899; IPR002773; IPR036982; IPR029035	Deoxyhypusine synthase, putative, archaeal; Deoxyhypusine synthase; Deoxyhypusine synthase superfamily; DHS-like NAD/FAD-binding domain superfamily	PF01916	Deoxyhypusine synthase	GO:0034038; GO:0008612; GO:0008612; GO:0008612	-
GCA_000017945-FLGBHGLA_06550	IPR001474; IPR020602; IPR018234	GTP cyclohydrolase I; GTP cyclohydrolase I domain; GTP cyclohydrolase I, conserved site	PF01227	GTP cyclohydrolase I	GO:0003934|GO:0005737|GO:0046654; GO:0003934|GO:0005737|GO:0046654; GO:0003934|GO:0005737|GO:0046654	-
GCA_000017945-FLGBHGLA_06560	IPR030373; IPR029063; IPR030374; IPR001045; IPR037163; IPR035246	Polyamine biosynthesis domain, conserved site; S-adenosyl-L-methionine-dependent methyltransferase; Polyamine biosynthesis  domain; Spermidine/spermine synthases; Spermidine synthase, tetramerisation domain superfamily; Spermidine synthase, tetramerisation domain	PF17284; PF01564	Spermidine synthase tetramerisation domain; Spermine/spermidine synthase domain	GO:0003824; GO:0003824	-
GCA_000017945-FLGBHGLA_06570	IPR029052; IPR006186; IPR004843	Metallo-dependent phosphatase-like; Serine/threonine-specific protein phosphatase/bis(5-nucleosyl)-tetraphosphatase; Calcineurin-like phosphoesterase domain, ApaH type	PF00149	Calcineurin-like phosphoesterase	GO:0016787; GO:0016787; GO:0016787; GO:0016787; GO:0016787; GO:0016787	-
GCA_000017945-FLGBHGLA_06580	IPR023434; IPR001518; IPR018223; IPR024074; IPR014729	Argininosuccinate synthase, type 1 subfamily; Argininosuccinate synthase; Argininosuccinate synthase, conserved site; Argininosuccinate synthetase, catalytic/multimerisation domain body; Rossmann-like alpha/beta/alpha sandwich fold	PF00764	Arginosuccinate synthase	GO:0004055; GO:0004055|GO:0005524|GO:0006526; GO:0004055|GO:0005524|GO:0006526; GO:0004055; GO:0004055|GO:0005524|GO:0006526; GO:0004055|GO:0005524|GO:0006526; GO:0004055|GO:0005524|GO:0006526; GO:0004055	-
GCA_000017945-FLGBHGLA_06590	IPR019267	CRISPR-associated protein Cas6, C-terminal	PF10040	CRISPR-associated endoribonuclease Cas6	-	-
GCA_000017945-FLGBHGLA_06600	IPR014729; IPR001674; IPR011063; IPR025777	Rossmann-like alpha/beta/alpha sandwich fold; GMP synthase, C-terminal; tRNA(Ile)-lysidine/2-thiocytidine synthase, N-terminal; GMP synthetase ATP pyrophosphatase domain	PF01171; PF00958	PP-loop family; GMP synthase C terminal domain	GO:0003922|GO:0005524|GO:0006164|GO:0006177; GO:0005524|GO:0016462; GO:0003922|GO:0005524|GO:0006164|GO:0006177	-
GCA_000017945-FLGBHGLA_06610	-	-	-	-	-	-
GCA_000017945-FLGBHGLA_06620	-	-	-	-	-	-
GCA_000017945-FLGBHGLA_06630	IPR010581	Protein of unknown function DUF1152	PF06626	Protein of unknown function (DUF1152)	-	-
GCA_000017945-FLGBHGLA_06640	IPR003473; IPR036094	Quinolinate synthetase A; Quinolinate synthetase A superfamily	PF02445	Quinolinate synthetase A protein	GO:0008987|GO:0009435|GO:0051539; GO:0008987|GO:0009435|GO:0051539; GO:0008987|GO:0009435|GO:0051539; GO:0008987|GO:0009435|GO:0051539	-
GCA_000017945-FLGBHGLA_06650	-	-	PF13248	zinc-ribbon domain	-	-
GCA_000017945-FLGBHGLA_06660	-	-	-	-	-	-
GCA_000017945-FLGBHGLA_06670	-	-	-	-	-	-
GCA_000017945-FLGBHGLA_06680	IPR005675; IPR000891; IPR013709; IPR002034; IPR036230; IPR013785	Citramalate synthase; Pyruvate carboxyltransferase; 2-isopropylmalate synthase LeuA, allosteric (dimerisation) domain; Alpha-isopropylmalate/homocitrate synthase, conserved site; 2-isopropylmalate synthase LeuA, allosteric (dimerisation) domain  superfamily; Aldolase-type TIM barrel	PF00682; PF08502	HMGL-like; LeuA allosteric (dimerisation) domain	GO:0019752|GO:0046912; GO:0003824; GO:0003852|GO:0009098; GO:0019752|GO:0046912; GO:0019752|GO:0046912; GO:0019752|GO:0046912; GO:0003824; GO:0003852|GO:0009098; GO:0003824	-
GCA_000017945-FLGBHGLA_06690	IPR027417; IPR025669	P-loop containing nucleoside triphosphate hydrolase; AAA domain	PF13614	AAA domain	-	-
GCA_000017945-FLGBHGLA_06700	IPR026022; IPR036721; IPR006037; IPR038078	PhoU domain; Regulator of K+ conductance, C-terminal domain superfamily; Regulator of K+ conductance, C-terminal; PhoU-like domain superfamily	PF01895; PF02080	PhoU domain; TrkA-C domain	GO:0006813; GO:0006813|GO:0008324; GO:0006813|GO:0008324; GO:0006813	-
GCA_000017945-FLGBHGLA_06710	IPR000644	CBS domain	PF00571	CBS domain	-	-
GCA_000017945-FLGBHGLA_06720	IPR006357; IPR023214; IPR036412	HAD-superfamily hydrolase, subfamily IIA; HAD superfamily; HAD-like superfamily	PF13344; PF13242	Haloacid dehalogenase-like hydrolase; HAD-hyrolase-like	-	-
GCA_000017945-FLGBHGLA_06730	-	-	-	-	-	-
GCA_000017945-FLGBHGLA_06740	IPR007641; IPR019969; IPR007647; IPR007646; IPR015712; IPR007642; IPR037034; IPR007644; IPR007120; IPR007645; IPR007121; IPR014724; IPR037033	RNA polymerase Rpb2, domain 7; DNA-directed RNA polymerase subunit B (Rpo2); RNA polymerase Rpb2, domain 5; RNA polymerase Rpb2, domain 4; DNA-directed RNA polymerase, subunit 2; RNA polymerase Rpb2, domain 2; RNA polymerase Rpb2, domain 2 superfamily; RNA polymerase, beta subunit, protrusion; DNA-directed RNA polymerase, subunit 2, hybrid-binding domain; RNA polymerase Rpb2, domain 3; RNA polymerase, beta subunit, conserved site; RNA polymerase Rpb2, OB-fold; DNA-directed RNA polymerase, subunit 2, hybrid-binding domain superfamily	PF04560; PF04567; PF04566; PF04561; PF04563; PF00562; PF04565	RNA polymerase Rpb2, domain 7; RNA polymerase Rpb2, domain 5; RNA polymerase Rpb2, domain 4; RNA polymerase Rpb2, domain 2; RNA polymerase beta subunit; RNA polymerase Rpb2, domain 6; RNA polymerase Rpb2, domain 3	GO:0003677|GO:0003899|GO:0006351; GO:0003677|GO:0003899|GO:0006351|GO:0008270; GO:0006351; GO:0003677|GO:0003899|GO:0006351; GO:0003899|GO:0006351|GO:0032549; GO:0003677|GO:0003899|GO:0006351; GO:0003677|GO:0003899|GO:0006351; GO:0003677|GO:0003899|GO:0006351; GO:0003677|GO:0003899|GO:0006351; GO:0003677|GO:0003899|GO:0006351; GO:0003677|GO:0003899|GO:0006351; GO:0003899; GO:0003899|GO:0006351|GO:0032549; GO:0003677|GO:0003899|GO:0006351	-
GCA_000017945-FLGBHGLA_06750	IPR035913; IPR039531; IPR000783; IPR020609	RPB5-like RNA polymerase subunit superfamily; DNA-directed RNA polymerase subunit Rpb5-like; RNA polymerase, subunit H/Rpb5 C-terminal; Archaeal RpoH /eukaryotic RPB5 RNA polymerase subunit	PF01191	RNA polymerase Rpb5, C-terminal domain	GO:0003677|GO:0003899|GO:0006351; GO:0003677|GO:0003899|GO:0006351; GO:0003677|GO:0003899|GO:0006351	-
GCA_000017945-FLGBHGLA_06760	IPR002881	Domain of unknown function DUF58	PF01882	Protein of unknown function DUF58	-	-
GCA_000017945-FLGBHGLA_06770	-	-	-	-	-	-
GCA_000017945-FLGBHGLA_06780	IPR000644	CBS domain	PF00571	CBS domain	-	-
GCA_000017945-FLGBHGLA_06790	-	-	-	-	-	-
GCA_000017945-FLGBHGLA_06800	IPR004551; IPR014777; IPR014776; IPR035996; IPR000878	Diphthine synthase; Tetrapyrrole methylase, subdomain 1; Tetrapyrrole methylase, subdomain 2; Tetrapyrrole methylase superfamily; Tetrapyrrole methylase	PF00590	Tetrapyrrole (Corrin/Porphyrin) Methylases	GO:0004164|GO:0017183; GO:0004164|GO:0017183; GO:0004164|GO:0017183; GO:0008168; GO:0008168; GO:0008168; GO:0008168; GO:0004164|GO:0017183	-
GCA_000017945-FLGBHGLA_06810	IPR010985; IPR013321; IPR002145	Ribbon-helix-helix; Arc-type ribbon-helix-helix; Ribbon-helix-helix protein, CopG	PF01402	Ribbon-helix-helix protein, copG family	GO:0006355; GO:0006355; GO:0006355	-
GCA_000017945-FLGBHGLA_06820	IPR000304; IPR029036; IPR028939; IPR008927; IPR036291	Pyrroline-5-carboxylate reductase; Pyrroline-5-carboxylate reductase, dimerisation domain; Pyrroline-5-carboxylate reductase, catalytic, N-terminal; 6-phosphogluconate dehydrogenase-like, C-terminal domain superfamily; NAD(P)-binding domain superfamily	PF14748; PF03807	Pyrroline-5-carboxylate reductase dimerisation; NADP oxidoreductase coenzyme F420-dependent	GO:0004735|GO:0006561|GO:0055114; GO:0004735|GO:0006561|GO:0055114; GO:0055114	-
GCA_000017945-FLGBHGLA_06830	-	-	-	-	-	-
GCA_000017945-FLGBHGLA_06840	IPR039907; IPR029060; IPR033411	RNA-binding protein NOB1; PIN-like domain superfamily; Ribonuclease, PIN domain	PF17146	PIN domain of ribonuclease	-	-
GCA_000017945-FLGBHGLA_06850	IPR023577; IPR033469	CYTH domain; CYTH-like domain superfamily	PF01928	CYTH domain	-	-
GCA_000017945-FLGBHGLA_06860	-	-	-	-	-	-
GCA_000017945-FLGBHGLA_06870	IPR010175; IPR001261; IPR002933; IPR036264; IPR011650	[LysW]-lysine/[LysW]-ornithine hydrolase; ArgE/DapE/ACY1/CPG2/YscS, conserved site; Peptidase M20; Bacterial exopeptidase dimerisation domain; Peptidase M20, dimerisation domain	PF01546; PF07687	Peptidase family M20/M25/M40; Peptidase dimerisation domain	GO:0005737|GO:0008270|GO:0009085|GO:0016811|GO:0050897; GO:0005737|GO:0008270|GO:0009085|GO:0016811|GO:0050897; GO:0005737|GO:0008270|GO:0009085|GO:0016811|GO:0050897; GO:0006508|GO:0008237; GO:0016787	-
GCA_000017945-FLGBHGLA_06880	IPR013442	CRISPR-associated protein APE2256	PF09651	CRISPR-associated protein (Cas_APE2256)	-	-
GCA_000017945-FLGBHGLA_06890	-	-	-	-	-	-
GCA_000017945-FLGBHGLA_06900	-	-	-	-	-	-
GCA_000017945-FLGBHGLA_06910	-	-	-	-	-	-
GCA_000017945-FLGBHGLA_06920	-	-	-	-	-	-
GCA_000017945-FLGBHGLA_06930	IPR013373	Flagellin/pilin, N-terminal	-	-	-	-
GCA_000017945-FLGBHGLA_06940	IPR036188; IPR016156; IPR000103; IPR023753; IPR004099	FAD/NAD(P)-binding domain superfamily; FAD/NAD-linked reductase, dimerisation domain superfamily; Pyridine nucleotide-disulphide oxidoreductase, class-II; FAD/NAD(P)-binding domain; Pyridine nucleotide-disulphide oxidoreductase, dimerisation domain	PF07992; PF02852	Pyridine nucleotide-disulphide oxidoreductase; Pyridine nucleotide-disulphide oxidoreductase, dimerisation domain	GO:0016491|GO:0050660|GO:0055114; GO:0016491|GO:0055114; GO:0016491|GO:0055114; GO:0016491|GO:0055114; GO:0016491|GO:0055114; GO:0016491|GO:0055114; GO:0016491|GO:0055114; GO:0045454|GO:0055114	-
GCA_000017945-FLGBHGLA_06950	IPR012440	Protein of unknown function DUF1641	PF07849	Protein of unknown function (DUF1641)	-	-
GCA_000017945-FLGBHGLA_06960	IPR023753; IPR036188	FAD/NAD(P)-binding domain; FAD/NAD(P)-binding domain superfamily	PF07992	Pyridine nucleotide-disulphide oxidoreductase	GO:0016491|GO:0055114	-
GCA_000017945-FLGBHGLA_06970	IPR017945; IPR006070; IPR001792; IPR011125; IPR004421; IPR017968; IPR036046	DHBP synthase RibB-like alpha/beta domain superfamily; YrdC-like domain; Acylphosphatase-like domain; Zinc finger, HypF-type; Carbamoyltransferase, HypF-type; Acylphosphatase, conserved site; Acylphosphatase-like domain superfamily	PF00708; PF01300; PF07503	Acylphosphatase; Telomere recombination; HypF finger	GO:0003725; GO:0003725; GO:0008270; GO:0008270; GO:0016743|GO:0046872|GO:0046944; GO:0016743|GO:0046872|GO:0046944	-
GCA_000017945-FLGBHGLA_06980	IPR011009; IPR000687; IPR018935	Protein kinase-like domain superfamily; RIO kinase; RIO kinase, conserved site	PF01163	RIO1 family	GO:0004674|GO:0005524; GO:0004674|GO:0005524	-
GCA_000017945-FLGBHGLA_06990	IPR006196; IPR001253; IPR012340	RNA-binding domain, S1, IF1 type; Translation initiation factor 1A (eIF-1A); Nucleic acid-binding, OB-fold	PF01176	Translation initiation factor 1A / IF-1	GO:0003723|GO:0003743|GO:0006413; GO:0003743|GO:0006413; GO:0003743|GO:0006413; GO:0003743|GO:0006413; GO:0003743|GO:0006413; GO:0003743|GO:0006413; GO:0003723|GO:0003743|GO:0006413	-
GCA_000017945-FLGBHGLA_07000	IPR001377; IPR018282; IPR020924	Ribosomal protein S6e; Ribosomal protein S6e, conserved site; Ribosomal protein S6e, archaeal	PF01092	Ribosomal protein S6e	GO:0003735|GO:0005622|GO:0005840|GO:0006412; GO:0003735|GO:0005622|GO:0005840|GO:0006412; GO:0003735|GO:0005622|GO:0005840|GO:0006412; GO:0003735|GO:0005622|GO:0005840|GO:0006412; GO:0003735|GO:0005840|GO:0006412	-
GCA_000017945-FLGBHGLA_07010	IPR036660; IPR004646; IPR004647	Fe-S hydro-lyase, tartrate dehydratase beta-type, catalytic domain superfamily; Fe-S hydro-lyase, tartrate dehydratase alpha-type, catalytic domain; Fe-S hydro-lyase, tartrate dehydratase beta-type, catalytic domain	PF05683; PF05681	Fumarase C-terminus; Fumarate hydratase (Fumerase)	GO:0016836; GO:0016829; GO:0016836; GO:0016829; GO:0016836; GO:0016836	-
GCA_000017945-FLGBHGLA_07020	IPR022879; IPR000194; IPR004100; IPR020003; IPR027417	V-type ATP synthase regulatory subunit B/beta; ATPase, F1/V1/A1 complex, alpha/beta subunit, nucleotide-binding domain; ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain; ATPase, alpha/beta subunit, nucleotide-binding domain, active site; P-loop containing nucleoside triphosphate hydrolase	PF00006; PF02874	ATP synthase alpha/beta family, nucleotide-binding domain; ATP synthase alpha/beta family, beta-barrel domain	GO:0005524; GO:0046034|GO:1902600; GO:0005524	-
GCA_000017945-FLGBHGLA_07030	IPR002699	ATPase, V1 complex, subunit D	PF01813	ATP synthase subunit D	GO:0042626; GO:0042626; GO:0042626; GO:0042626	-
GCA_000017945-FLGBHGLA_07040	-	-	-	-	-	-
GCA_000017945-FLGBHGLA_07050	IPR035921; IPR002379; IPR000245	F/V-ATP synthase subunit C superfamily; V-ATPase proteolipid subunit C-like domain; V-ATPase proteolipid subunit	PF00137	ATP synthase subunit C	GO:0015078|GO:0015991|GO:0033177; GO:0015078|GO:0015991|GO:0033179; GO:0015078|GO:0015991|GO:0033179	-
GCA_000017945-FLGBHGLA_07060	IPR015424; IPR005814; IPR015422; IPR004639; IPR015421	Pyridoxal phosphate-dependent transferase; Aminotransferase class-III; Pyridoxal phosphate-dependent transferase domain 1; Tetrapyrrole biosynthesis, glutamate-1-semialdehyde aminotransferase; Pyridoxal phosphate-dependent transferase, major domain	PF00202	Aminotransferase class-III	GO:0008483|GO:0030170; GO:0003824; GO:0033014|GO:0042286; GO:0003824; GO:0008483|GO:0030170; GO:0008483|GO:0030170; GO:0033014|GO:0042286	-
